filename,Solve,Parse,ProofTerm,Steps
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ContinueStmt.002.smt2,0.732,9.778,Proofterm: 24.079,317
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.EmptyEnum.003.smt2,0.956,6.960,Proofterm: 9.176,228
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.LeafTree.005.smt2,0.986,2.748,Proofterm: 2.597,76
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.UnionTree.007.smt2,1.889,2.698,Proofterm: 5.344,32
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.Parse.003.smt2,1.186,26.217,Proofterm: 174.364,12448
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.WhileStmt.006.smt2,0.874,10.260,Proofterm: 26.778,340
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.016.smt2,0.486,15.005,Proofterm: 73.089,1787
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SimpleName.001.smt2,0.559,10.529,Proofterm: 25.315,609
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.StandardTypeReader.001.smt2,0.795,16.319,Proofterm: 31.976,1213
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.IdentifierVec.021.smt2,0.254,14.784,Proofterm: 34.704,1643
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.genericfile.UnopenableFile.004.smt2,1.120,2.798,Proofterm: 2.516,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SkipStmt.009.smt2,0.880,9.194,Proofterm: 18.551,280
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ExprObjectDesignator.010.smt2,0.839,15.449,Proofterm: 34.776,1228
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeName.009.smt2,0.868,11.367,Proofterm: 20.738,619
../smt-lib/UFLIA/simplify2/front_end_suite/tohtml.Java2Html.010.smt2,0.244,6.038,Proofterm: 8.420,156
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.ExtTree.001.smt2,0.611,3.058,Proofterm: 3.546,57
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.FormalParaDeclVec.005.smt2,0.682,16.918,Proofterm: 43.366,2556
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.EvalStmt.006.smt2,1.081,12.028,Proofterm: 30.356,656
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.InitBlock.013.smt2,0.917,9.608,Proofterm: 24.014,412
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.011.smt2,1.475,20.399,Proofterm: 123.169,11209
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Stmt.001.smt2,0.812,2.907,Proofterm: 4.910,75
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.OutsideEnv.007.smt2,0.556,7.008,Proofterm: 17.399,205
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ArrayInit.001.smt2,0.694,12.597,Proofterm: 23.606,768
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ThisExpr.002.smt2,0.837,11.914,Proofterm: 26.720,707
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.LocationManagerCorrelatedReader.011.smt2,0.441,6.587,Proofterm: 10.697,176
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SwitchStmt.001.smt2,0.946,12.932,Proofterm: 22.409,839
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.FieldAccess.009.smt2,2.320,24.949,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.FieldAccess.009.smt2 maximum recursion depth exceeded,13806
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.PrintSpec.005.smt2,1.097,17.962,Proofterm: 88.754,4918
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.LeafTree.004.smt2,0.447,2.678,Proofterm: 1.168,34
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.047.smt2,0.967,14.018,Proofterm: 33.996,1680
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.LexicalPragma.001.smt2,0.433,2.362,Proofterm: 3.835,75
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.DelegatingPrettyPrint.003.smt2,0.544,4.229,Proofterm: 6.108,132
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.016.smt2,0.835,1.353,Proofterm: 1.137,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.ParseStmt.011.smt2,0.345,15.515,Proofterm: 75.424,4426
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.PrepTypeDeclaration.016.smt2,2.150,19.358,Proofterm: 207.335,10920
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.004.smt2,1.075,8.429,Proofterm: 17.957,307
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ExprVec.021.smt2,0.400,13.308,Proofterm: 27.229,1127
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclVec.013.smt2,0.830,15.695,Proofterm: 42.302,2673
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.OutsideEnv.012.smt2,0.337,10.310,Proofterm: 18.228,614
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CastExpr.007.smt2,2.228,22.269,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CastExpr.007.smt2 maximum recursion depth exceeded,13687
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.MethodDecl.003.smt2,0.891,14.700,Proofterm: 59.545,3500
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.Lex.015.smt2,0.442,14.117,Proofterm: 49.059,3828
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CatchClauseVec.014.smt2,0.573,11.510,Proofterm: 20.514,576
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.009.smt2,0.732,15.024,Proofterm: 37.979,2474
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.010.smt2,0.655,9.803,Proofterm: 19.553,706
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.004.smt2,0.500,13.270,Proofterm: 25.991,1067
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.test.SupertypeTest.007.smt2,0.773,16.992,Proofterm: 39.351,1447
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.LiteralExpr.002.smt2,0.947,13.677,Proofterm: 50.023,2112
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ClassLiteral.005.smt2,0.515,7.602,Proofterm: 19.258,329
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ArrayType.005.smt2,0.585,10.444,Proofterm: 103.490,717
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclVec.003.smt2,0.605,5.962,Proofterm: 8.224,228
