filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2,4.152,1.034,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2 currently lia_generic is not supported 2.952451106044464,411,2022-05-08 12:07:17
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2,1.864,1.187,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2 currently lia_generic is not supported 1.4581538829952478,405,2022-05-08 12:07:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2,0.268,0.708,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2 currently lia_generic is not supported 1.2184144019847736,333,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2,3.626,0.940,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2 currently lia_generic is not supported 2.077653190935962,331,2022-05-08 12:07:15
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2,3.428,1.386,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2 currently lia_generic is not supported 1.9797209179960191,347,2022-05-08 12:07:15
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2,52.360,4.312,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2 currently lia_generic is not supported 0.6618078330066055,355,2022-05-08 12:09:04
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2,0.878,1.207,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2 currently lia_generic is not supported 1.3111343960044906,349,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2,17.195,2.307,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2 currently lia_generic is not supported 1.7437923159450293,340,2022-05-08 12:07:42
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2,0.932,1.151,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2 currently lia_generic is not supported 1.5067194339353591,402,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2,0.057,0.765,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2 la_generic: unexpected result 1.6781921630026773,311,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2,0.826,1.196,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2 currently lia_generic is not supported 1.4007194810546935,355,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_010.smt2,0.287,1.016,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_010.smt2 currently lia_generic is not supported 1.1021616599755362,281,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_004.smt2,0.050,0.546,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_004.smt2 la_generic: unexpected result 1.6780367229366675,237,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_012.smt2,0.065,0.461,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_012.smt2 la_generic: unexpected result 1.2832306259078905,282,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_001.smt2,0.042,0.918,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_001.smt2 la_generic: unexpected result 1.221532671013847,240,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_001.smt2,0.050,0.468,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_001.smt2 la_generic: unexpected result 0.6236696580890566,197,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_009.smt2,0.051,0.613,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_009.smt2 currently lia_generic is not supported 1.1920089629711583,282,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_005.smt2,0.053,0.390,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_005.smt2 la_generic: unexpected result 1.0945883020758629,209,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2,0.159,0.573,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2 currently lia_generic is not supported 0.9253749210620299,216,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_004.smt2,0.133,0.605,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_004.smt2 currently lia_generic is not supported 0.9641500239958987,277,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2,0.028,0.564,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2 la_generic: unexpected result 0.3303187369601801,104,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_006.smt2,0.131,0.546,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_006.smt2 currently lia_generic is not supported 0.8041652649408206,284,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_003.smt2,0.090,0.723,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_003.smt2 currently lia_generic is not supported 1.1747547710547224,248,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_013.smt2,0.072,0.676,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_013.smt2 currently lia_generic is not supported 1.2354485749965534,289,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_002.smt2,0.078,0.892,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_002.smt2 currently lia_generic is not supported 2.1026652560103685,294,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_011.smt2,0.072,0.693,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_011.smt2 currently lia_generic is not supported 0.9568470289232209,269,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_014.smt2,0.253,0.515,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_014.smt2 currently lia_generic is not supported 0.9416730119846761,286,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_006.smt2,0.143,1.149,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_006.smt2 currently lia_generic is not supported 0.9720572850201279,211,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2,0.064,0.611,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2 currently lia_generic is not supported 0.7795929710846394,203,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_004.smt2,0.053,0.507,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_004.smt2 la_generic: unexpected result 1.0850621160352603,196,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_009.smt2,0.049,0.494,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_009.smt2 currently lia_generic is not supported 1.3805517109576613,245,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_007.smt2,0.069,0.544,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_007.smt2 currently lia_generic is not supported 0.8263132940046489,280,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2,0.159,0.661,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2 currently lia_generic is not supported 0.6613808179972693,203,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2,0.063,0.729,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2 la_generic: unexpected result 0.6592187610222027,176,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2,0.058,0.436,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2 currently lia_generic is not supported 1.3422212870791554,209,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_005.smt2,0.089,0.526,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_005.smt2 currently lia_generic is not supported 0.6156604679999873,213,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_003.smt2,0.073,0.601,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_003.smt2 currently lia_generic is not supported 0.99257167999167,222,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_005.smt2,0.669,0.868,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_005.smt2 currently lia_generic is not supported 0.9934560470283031,275,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_001.smt2,0.044,0.596,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_001.smt2 currently lia_generic is not supported 0.7404470379697159,274,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2,0.071,0.527,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2 currently lia_generic is not supported 0.5730727929621935,197,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_008.smt2,0.063,0.733,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_008.smt2 currently lia_generic is not supported 0.9473862850572914,276,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_002.smt2,0.027,0.554,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_002.smt2 la_generic: unexpected result 1.4083717960165814,237,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_003.smt2,0.037,0.384,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_003.smt2 la_generic: unexpected result 0.18467648595105857,92,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_001.smt2,0.027,0.357,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_001.smt2 la_generic: unexpected result 0.4021069479640573,96,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_005.smt2,0.054,0.438,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_005.smt2 la_generic: unexpected result 0.4049414679175243,94,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_010.smt2,0.034,0.354,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_010.smt2 la_generic: unexpected result 0.25493357505183667,90,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_009.smt2,0.042,0.402,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_009.smt2 la_generic: unexpected result 0.3174977730959654,103,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_01_001.smt2,0.077,0.430,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_01_001.smt2 la_generic: unexpected result 0.14522368100006133,33,2022-05-08 12:07:07
../smt-lib/QF_LIA/mathsat/FISCHER9-3-fair.smt2,1.535,33.658,Error: ../smt-lib/QF_LIA/mathsat/FISCHER9-3-fair.smt2 Timeout 300.0352858060505,13139,2022-05-08 12:12:42
../smt-lib/QF_LIA/mathsat/FISCHER11-6-fair.smt2,7.321,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:14
../smt-lib/QF_LIA/mathsat/FISCHER9-7-fair.smt2,6.704,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER11-10-fair.smt2,21.295,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:28
../smt-lib/QF_LIA/mathsat/FISCHER8-9-fair.smt2,9.024,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:16
../smt-lib/QF_LIA/mathsat/FISCHER8-2-fair.smt2,0.625,11.291,Proofterm: 167.165,7936,2022-05-08 12:10:06
../smt-lib/QF_LIA/mathsat/FISCHER8-4-fair.smt2,1.966,31.969,Error: ../smt-lib/QF_LIA/mathsat/FISCHER8-4-fair.smt2 Timeout 300.07344104896765,15784,2022-05-08 12:12:41
../smt-lib/QF_LIA/mathsat/FISCHER5-6-fair.smt2,1.620,35.238,Error: ../smt-lib/QF_LIA/mathsat/FISCHER5-6-fair.smt2 Timeout 300.0585883730091,14838,2022-05-08 12:12:44
../smt-lib/QF_LIA/mathsat/FISCHER7-4-fair.smt2,1.432,34.474,Error: ../smt-lib/QF_LIA/mathsat/FISCHER7-4-fair.smt2 Timeout 300.0218858809676,13755,2022-05-08 12:12:43
../smt-lib/QF_LIA/mathsat/FISCHER4-6-fair.smt2,1.089,24.467,Proofterm: 251.974,12153,2022-05-08 12:11:45
../smt-lib/QF_LIA/mathsat/FISCHER1-3-fair.smt2,0.080,1.497,Proofterm: 7.370,1464,2022-05-08 12:07:16
../smt-lib/QF_LIA/mathsat/FISCHER8-3-fair.smt2,1.106,24.921,Proofterm: 263.815,11711,2022-05-08 12:11:57
../smt-lib/QF_LIA/mathsat/FISCHER7-6-fair.smt2,3.323,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:10
../smt-lib/QF_LIA/mathsat/FISCHER6-3-fair.smt2,0.694,10.634,Proofterm: 157.767,8671,2022-05-08 12:09:57
../smt-lib/QF_LIA/mathsat/FISCHER6-10-fair.smt2,6.237,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER5-8-fair.smt2,2.727,50.104,Error: ../smt-lib/QF_LIA/mathsat/FISCHER5-8-fair.smt2 Timeout 300.03588224295527,20650,2022-05-08 12:13:01
../smt-lib/QF_LIA/mathsat/FISCHER3-5-fair.smt2,0.462,6.648,Proofterm: 113.984,7389,2022-05-08 12:09:09
../smt-lib/QF_LIA/mathsat/FISCHER2-2-fair.smt2,0.095,1.521,Proofterm: 12.321,1980,2022-05-08 12:07:21
../smt-lib/QF_LIA/mathsat/FISCHER9-10-fair.smt2,14.044,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:22
../smt-lib/QF_LIA/mathsat/FISCHER2-6-fair.smt2,0.321,7.149,Proofterm: 103.633,5951,2022-05-08 12:08:59
../smt-lib/QF_LIA/mathsat/FISCHER2-5-fair.smt2,0.404,5.292,Proofterm: 73.614,4954,2022-05-08 12:08:27
../smt-lib/QF_LIA/mathsat/FISCHER11-11-fair.smt2,28.664,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:37
../smt-lib/QF_LIA/mathsat/FISCHER8-5-fair.smt2,2.815,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:10
../smt-lib/QF_LIA/mathsat/FISCHER8-7-fair.smt2,5.353,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:12
../smt-lib/QF_LIA/mathsat/FISCHER10-12-fair.smt2,41.943,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:51
../smt-lib/QF_LIA/mathsat/FISCHER11-3-fair.smt2,2.236,37.996,Error: ../smt-lib/QF_LIA/mathsat/FISCHER11-3-fair.smt2 Timeout 300.040615128004,16157,2022-05-08 12:12:48
../smt-lib/QF_LIA/mathsat/FISCHER6-5-fair.smt2,1.665,37.020,Error: ../smt-lib/QF_LIA/mathsat/FISCHER6-5-fair.smt2 Timeout 300.0411174990004,14777,2022-05-08 12:12:46
../smt-lib/QF_LIA/mathsat/FISCHER6-7-fair.smt2,3.096,52.325,Error: ../smt-lib/QF_LIA/mathsat/FISCHER6-7-fair.smt2 Timeout 300.06111380807124,20963,2022-05-08 12:13:03
../smt-lib/QF_LIA/mathsat/FISCHER10-7-fair.smt2,8.103,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:15
../smt-lib/QF_LIA/mathsat/FISCHER8-11-fair.smt2,15.771,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:23
../smt-lib/QF_LIA/mathsat/FISCHER5-2-fair.smt2,0.261,4.122,Proofterm: 77.439,4891,2022-05-08 12:08:29
../smt-lib/QF_LIA/mathsat/FISCHER9-11-fair.smt2,20.717,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:29
../smt-lib/QF_LIA/mathsat/FISCHER4-2-fair.smt2,0.185,3.450,Proofterm: 50.610,3933,2022-05-08 12:08:02
../smt-lib/QF_LIA/mathsat/FISCHER11-5-fair.smt2,5.644,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER1-5-fair.smt2,0.095,2.052,Proofterm: 16.845,2392,2022-05-08 12:07:27
../smt-lib/QF_LIA/mathsat/FISCHER7-9-fair.smt2,6.471,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:14
../smt-lib/QF_LIA/mathsat/FISCHER6-2-fair.smt2,0.409,5.969,Proofterm: 99.306,5924,2022-05-08 12:08:53
../smt-lib/QF_LIA/mathsat/FISCHER4-8-fair.smt2,1.868,41.908,Error: ../smt-lib/QF_LIA/mathsat/FISCHER4-8-fair.smt2 Timeout 300.0707461470738,16876,2022-05-08 12:12:52
../smt-lib/QF_LIA/mathsat/FISCHER7-2-fair.smt2,0.468,9.796,Proofterm: 142.008,6926,2022-05-08 12:09:40
../smt-lib/QF_LIA/mathsat/FISCHER5-5-fair.smt2,1.328,26.464,Proofterm: 270.372,12474,2022-05-08 12:12:06
../smt-lib/QF_LIA/mathsat/FISCHER7-7-fair.smt2,4.254,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:11
../smt-lib/QF_LIA/mathsat/FISCHER4-4-fair.smt2,0.531,9.060,Proofterm: 135.093,7665,2022-05-08 12:09:33
../smt-lib/QF_LIA/mathsat/FISCHER10-11-fair.smt2,23.357,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:32
../smt-lib/QF_LIA/mathsat/FISCHER10-6-fair.smt2,5.847,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER7-3-fair.smt2,0.945,21.853,Proofterm: 216.496,10127,2022-05-08 12:11:07
../smt-lib/QF_LIA/mathsat/FISCHER9-5-fair.smt2,3.876,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:11
../smt-lib/QF_LIA/mathsat/FISCHER10-10-fair.smt2,17.659,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:26
../smt-lib/QF_LIA/mathsat/FISCHER8-6-fair.smt2,4.018,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:11
../smt-lib/QF_LIA/mathsat/FISCHER10-2-fair.smt2,0.891,21.114,Proofterm: 223.380,9966,2022-05-08 12:11:13
../smt-lib/QF_LIA/mathsat/FISCHER9-2-fair.smt2,0.949,15.572,Proofterm: 201.227,8987,2022-05-08 12:10:46
../smt-lib/QF_LIA/mathsat/FISCHER8-8-fair.smt2,7.177,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:14
../smt-lib/QF_LIA/mathsat/FISCHER3-6-fair.smt2,0.638,15.261,Proofterm: 171.191,8806,2022-05-08 12:10:15
../smt-lib/QF_LIA/mathsat/FISCHER6-4-fair.smt2,1.065,26.211,Proofterm: 263.037,11827,2022-05-08 12:11:58
../smt-lib/QF_LIA/mathsat/FISCHER10-3-fair.smt2,1.854,30.172,Error: ../smt-lib/QF_LIA/mathsat/FISCHER10-3-fair.smt2 Timeout 300.24065549694933,14736,2022-05-08 12:12:40
../smt-lib/QF_LIA/mathsat/FISCHER11-2-fair.smt2,1.236,28.236,Proofterm: 262.299,11027,2022-05-08 12:12:00
../smt-lib/QF_LIA/mathsat/FISCHER6-6-fair.smt2,2.262,56.733,Error: ../smt-lib/QF_LIA/mathsat/FISCHER6-6-fair.smt2 Timeout 300.10492317099124,17782,2022-05-08 12:13:07
../smt-lib/QF_LIA/mathsat/FISCHER11-4-fair.smt2,3.725,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:11
../smt-lib/QF_LIA/mathsat/FISCHER5-3-fair.smt2,0.511,10.888,Proofterm: 139.412,7253,2022-05-08 12:09:39
../smt-lib/QF_LIA/mathsat/FISCHER6-8-fair.smt2,3.600,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:11
../smt-lib/QF_LIA/mathsat/FISCHER10-4-fair.smt2,3.218,56.610,Error: ../smt-lib/QF_LIA/mathsat/FISCHER10-4-fair.smt2 Timeout 300.0548329000594,19941,2022-05-08 12:13:08
../smt-lib/QF_LIA/mathsat/FISCHER2-3-fair.smt2,0.132,1.873,Proofterm: 22.565,2935,2022-05-08 12:07:33
../smt-lib/QF_LIA/mathsat/FISCHER1-4-fair.smt2,0.140,1.804,Proofterm: 12.137,1923,2022-05-08 12:07:22
../smt-lib/QF_LIA/mathsat/FISCHER9-12-fair.smt2,33.795,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:43
../smt-lib/QF_LIA/mathsat/FISCHER11-7-fair.smt2,9.491,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:17
../smt-lib/QF_LIA/mathsat/FISCHER11-9-fair.smt2,17.168,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:25
../smt-lib/QF_LIA/mathsat/FISCHER8-12-fair.smt2,26.972,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:37
../smt-lib/QF_LIA/mathsat/FISCHER3-4-fair.smt2,0.339,6.634,Proofterm: 106.543,5871,2022-05-08 12:09:02
../smt-lib/QF_LIA/mathsat/FISCHER6-9-fair.smt2,5.336,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER9-4-fair.smt2,2.361,40.604,Error: ../smt-lib/QF_LIA/mathsat/FISCHER9-4-fair.smt2 Timeout 300.03394562599715,17726,2022-05-08 12:12:51
../smt-lib/QF_LIA/mathsat/FISCHER9-9-fair.smt2,11.168,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:19
../smt-lib/QF_LIA/mathsat/FISCHER8-10-fair.smt2,11.850,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:20
../smt-lib/QF_LIA/mathsat/FISCHER4-5-fair.smt2,0.783,17.927,Proofterm: 205.209,9724,2022-05-08 12:10:52
../smt-lib/QF_LIA/mathsat/FISCHER9-6-fair.smt2,4.661,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:12
../smt-lib/QF_LIA/mathsat/FISCHER7-5-fair.smt2,2.102,53.469,Error: ../smt-lib/QF_LIA/mathsat/FISCHER7-5-fair.smt2 Timeout 300.06344368797727,17455,2022-05-08 12:13:04
../smt-lib/QF_LIA/mathsat/FISCHER1-2-fair.smt2,0.060,1.177,Proofterm: 3.781,1014,2022-05-08 12:07:13
../smt-lib/QF_LIA/mathsat/FISCHER1-6-fair.smt2,0.116,2.931,Proofterm: 34.121,2819,2022-05-08 12:07:46
../smt-lib/QF_LIA/mathsat/FISCHER10-5-fair.smt2,4.522,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:12
../smt-lib/QF_LIA/mathsat/FISCHER5-9-fair.smt2,3.649,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:12
../smt-lib/QF_LIA/mathsat/FISCHER2-4-fair.smt2,0.202,4.307,Proofterm: 49.423,3894,2022-05-08 12:08:03
../smt-lib/QF_LIA/mathsat/FISCHER7-8-fair.smt2,5.273,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:13
../smt-lib/QF_LIA/mathsat/FISCHER7-10-fair.smt2,9.142,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:18
../smt-lib/QF_LIA/mathsat/FISCHER11-8-fair.smt2,13.064,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:21
../smt-lib/QF_LIA/mathsat/FISCHER9-8-fair.smt2,8.204,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:17
../smt-lib/QF_LIA/mathsat/FISCHER3-7-fair.smt2,0.797,13.220,Proofterm: 175.788,11074,2022-05-08 12:10:19
../smt-lib/QF_LIA/mathsat/FISCHER4-7-fair.smt2,1.390,26.280,Proofterm: 275.115,14102,2022-05-08 12:12:12
../smt-lib/QF_LIA/mathsat/FISCHER3-2-fair.smt2,0.177,2.805,Proofterm: 37.666,2962,2022-05-08 12:07:49
../smt-lib/QF_LIA/mathsat/FISCHER11-12-fair.smt2,46.172,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:57
../smt-lib/QF_LIA/mathsat/FISCHER7-11-fair.smt2,11.847,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:21
../smt-lib/QF_LIA/mathsat/FISCHER10-9-fair.smt2,13.171,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:22
../smt-lib/QF_LIA/mathsat/FISCHER10-8-fair.smt2,11.222,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:20
../smt-lib/QF_LIA/mathsat/FISCHER5-7-fair.smt2,2.152,52.334,Error: ../smt-lib/QF_LIA/mathsat/FISCHER5-7-fair.smt2 Timeout 300.1667620460503,17834,2022-05-08 12:13:04
../smt-lib/QF_LIA/mathsat/FISCHER5-4-fair.smt2,0.794,18.813,Proofterm: 208.586,9822,2022-05-08 12:10:58
../smt-lib/QF_LIA/mathsat/FISCHER4-3-fair.smt2,0.311,7.022,Proofterm: 104.223,5789,2022-05-08 12:09:01
../smt-lib/QF_LIA/mathsat/FISCHER3-3-fair.smt2,0.214,4.803,Proofterm: 79.460,4385,2022-05-08 12:08:34
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1224.smt2,0.428,1.901,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1224.smt2 Timeout 300.01054109900724,3434,2022-05-08 12:12:12
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2127.smt2,0.167,2.778,Proofterm: 28.901,1723,2022-05-08 12:07:42
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1219.smt2,0.431,1.991,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1219.smt2 Timeout 300.0062676509842,3428,2022-05-08 12:12:12
