filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2,3.393,2.963,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2 currently lia_generic is not supported 2.048376039019786,331,2022-05-08 12:33:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2,3.320,2.860,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2 currently lia_generic is not supported 2.410719215986319,347,2022-05-08 12:33:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2,68.125,48.084,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2 currently lia_generic is not supported 1.2025975120486692,355,2022-05-08 12:36:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2,0.876,1.170,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2 currently lia_generic is not supported 1.904484367929399,349,2022-05-08 12:33:13
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2,16.786,14.755,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2 currently lia_generic is not supported 2.20718062389642,340,2022-05-08 12:33:59
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2,0.819,1.130,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2 currently lia_generic is not supported 2.9734625570708886,402,2022-05-08 12:33:14
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2,0.031,0.574,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2 la_generic: unexpected result 1.9193074139766395,311,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2,0.704,1.215,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2 currently lia_generic is not supported 2.1209899990353733,355,2022-05-08 12:33:13
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_010.smt2,0.300,0.725,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_010.smt2 currently lia_generic is not supported 1.604350073961541,281,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_004.smt2,0.045,0.451,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_004.smt2 la_generic: unexpected result 1.4311250919708982,237,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_012.smt2,0.035,0.772,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_012.smt2 la_generic: unexpected result 1.5729060500161722,282,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_001.smt2,0.043,0.478,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_001.smt2 la_generic: unexpected result 1.1467582450713962,240,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_001.smt2,0.043,0.478,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_001.smt2 la_generic: unexpected result 1.063150812056847,197,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_009.smt2,0.049,0.497,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_009.smt2 currently lia_generic is not supported 1.6272859469754621,282,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_005.smt2,0.037,0.667,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_005.smt2 la_generic: unexpected result 0.9688858930021524,209,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2,0.113,0.563,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2 currently lia_generic is not supported 0.8377906039822847,216,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_004.smt2,0.130,0.931,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_004.smt2 currently lia_generic is not supported 1.2735071269562468,277,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2,0.035,0.419,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2 la_generic: unexpected result 0.31659801793284714,104,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_006.smt2,0.132,0.593,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_006.smt2 currently lia_generic is not supported 1.7219697360415012,284,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_003.smt2,0.055,0.445,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_003.smt2 currently lia_generic is not supported 1.10775189998094,248,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_013.smt2,0.064,0.955,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_013.smt2 currently lia_generic is not supported 1.5161069949390367,289,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_002.smt2,0.067,0.589,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_002.smt2 currently lia_generic is not supported 1.7731025350512937,294,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_011.smt2,0.066,1.163,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_011.smt2 currently lia_generic is not supported 1.149061616975814,269,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_014.smt2,0.231,0.608,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_014.smt2 currently lia_generic is not supported 1.6815982490079477,286,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_006.smt2,0.082,0.545,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_006.smt2 currently lia_generic is not supported 1.3699667250039056,211,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2,0.109,1.043,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2 currently lia_generic is not supported 0.7534924249630421,203,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_004.smt2,0.045,0.447,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_004.smt2 la_generic: unexpected result 1.1727861890103668,196,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_009.smt2,0.043,0.482,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_009.smt2 currently lia_generic is not supported 1.3325933230808005,245,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_007.smt2,0.059,0.683,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_007.smt2 currently lia_generic is not supported 1.254972444032319,280,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2,0.140,0.588,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2 currently lia_generic is not supported 1.130211676005274,203,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2,0.051,0.604,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2 la_generic: unexpected result 0.7302638860419393,176,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2,0.020,0.745,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2 currently lia_generic is not supported 0.7427679139655083,209,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_005.smt2,0.097,0.568,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_005.smt2 currently lia_generic is not supported 0.8744738799287006,213,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_003.smt2,0.052,0.483,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_003.smt2 currently lia_generic is not supported 1.2114353580400348,222,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_005.smt2,0.566,1.292,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_005.smt2 currently lia_generic is not supported 1.4195612460607663,275,2022-05-08 12:33:14
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_001.smt2,0.031,1.083,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_001.smt2 currently lia_generic is not supported 1.3117938509676605,274,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2,0.069,0.460,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2 currently lia_generic is not supported 1.0166866939980537,197,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_008.smt2,0.052,0.523,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_01_008.smt2 currently lia_generic is not supported 1.145648026955314,276,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_002.smt2,0.027,1.216,Error: ../smt-lib/QF_LIA/cut_lemmas/15-vars/cut_lemma_02_002.smt2 la_generic: unexpected result 1.1293615329777822,237,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_003.smt2,0.044,0.531,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_003.smt2 la_generic: unexpected result 0.25278740900103003,92,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_001.smt2,0.055,0.367,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_001.smt2 la_generic: unexpected result 0.3711655450752005,96,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_005.smt2,0.044,0.404,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_005.smt2 la_generic: unexpected result 0.6370876759756356,94,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_010.smt2,0.027,0.347,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_010.smt2 la_generic: unexpected result 0.24561444495338947,90,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_009.smt2,0.017,0.354,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_02_009.smt2 la_generic: unexpected result 0.3892184499418363,103,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_01_001.smt2,0.036,0.360,Error: ../smt-lib/QF_LIA/cut_lemmas/10-vars/cut_lemma_01_001.smt2 la_generic: unexpected result 0.12790454493369907,33,2022-05-08 12:33:11
../smt-lib/QF_LIA/mathsat/FISCHER9-3-fair.smt2,1.408,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:11
../smt-lib/QF_LIA/mathsat/FISCHER11-6-fair.smt2,6.809,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:21
../smt-lib/QF_LIA/mathsat/FISCHER9-7-fair.smt2,6.283,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:20
../smt-lib/QF_LIA/mathsat/FISCHER11-10-fair.smt2,20.330,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:38
../smt-lib/QF_LIA/mathsat/FISCHER8-9-fair.smt2,8.322,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:23
../smt-lib/QF_LIA/mathsat/FISCHER8-2-fair.smt2,0.548,26.633,Proofterm: 245.497,7936,2022-05-08 12:37:43
../smt-lib/QF_LIA/mathsat/FISCHER8-4-fair.smt2,1.892,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:11
../smt-lib/QF_LIA/mathsat/FISCHER5-6-fair.smt2,1.415,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:11
../smt-lib/QF_LIA/mathsat/FISCHER7-4-fair.smt2,1.319,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:11
../smt-lib/QF_LIA/mathsat/FISCHER4-6-fair.smt2,0.970,46.753,Error: ../smt-lib/QF_LIA/mathsat/FISCHER4-6-fair.smt2 Timeout 300.01814743096475,12153,2022-05-08 12:38:58
../smt-lib/QF_LIA/mathsat/FISCHER1-3-fair.smt2,0.056,1.933,Proofterm: 9.873,1464,2022-05-08 12:33:23
../smt-lib/QF_LIA/mathsat/FISCHER8-3-fair.smt2,1.068,51.824,Error: ../smt-lib/QF_LIA/mathsat/FISCHER8-3-fair.smt2 Timeout 304.7231931060087,11711,2022-05-08 12:39:08
../smt-lib/QF_LIA/mathsat/FISCHER7-6-fair.smt2,2.702,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/mathsat/FISCHER6-3-fair.smt2,0.662,29.173,Proofterm: 259.578,8671,2022-05-08 12:38:00
../smt-lib/QF_LIA/mathsat/FISCHER6-10-fair.smt2,5.832,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:26
../smt-lib/QF_LIA/mathsat/FISCHER5-8-fair.smt2,2.488,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:12
../smt-lib/QF_LIA/mathsat/FISCHER3-5-fair.smt2,0.435,20.454,Proofterm: 198.221,7389,2022-05-08 12:36:50
../smt-lib/QF_LIA/mathsat/FISCHER2-2-fair.smt2,0.072,2.693,Proofterm: 16.707,1980,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER9-10-fair.smt2,13.555,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER2-6-fair.smt2,0.253,13.364,Proofterm: 149.178,5951,2022-05-08 12:35:54
../smt-lib/QF_LIA/mathsat/FISCHER2-5-fair.smt2,0.243,9.617,Proofterm: 100.168,4954,2022-05-08 12:35:01
../smt-lib/QF_LIA/mathsat/FISCHER11-11-fair.smt2,25.674,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:43
../smt-lib/QF_LIA/mathsat/FISCHER8-5-fair.smt2,2.628,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/mathsat/FISCHER8-7-fair.smt2,4.885,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:49
../smt-lib/QF_LIA/mathsat/FISCHER10-12-fair.smt2,38.367,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:58
../smt-lib/QF_LIA/mathsat/FISCHER11-3-fair.smt2,1.940,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:12
../smt-lib/QF_LIA/mathsat/FISCHER6-5-fair.smt2,1.537,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:12
../smt-lib/QF_LIA/mathsat/FISCHER6-7-fair.smt2,2.716,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/mathsat/FISCHER10-7-fair.smt2,7.393,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:22
../smt-lib/QF_LIA/mathsat/FISCHER8-11-fair.smt2,13.982,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER5-2-fair.smt2,0.249,11.236,Proofterm: 119.272,4891,2022-05-08 12:35:22
../smt-lib/QF_LIA/mathsat/FISCHER9-11-fair.smt2,19.004,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:36
../smt-lib/QF_LIA/mathsat/FISCHER4-2-fair.smt2,0.201,6.986,Proofterm: 68.611,3933,2022-05-08 12:34:27
../smt-lib/QF_LIA/mathsat/FISCHER11-5-fair.smt2,5.083,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:40
../smt-lib/QF_LIA/mathsat/FISCHER1-5-fair.smt2,0.089,3.456,Proofterm: 27.729,2392,2022-05-08 12:33:42
../smt-lib/QF_LIA/mathsat/FISCHER7-9-fair.smt2,6.018,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:21
../smt-lib/QF_LIA/mathsat/FISCHER6-2-fair.smt2,0.338,14.410,Proofterm: 165.185,5924,2022-05-08 12:36:11
../smt-lib/QF_LIA/mathsat/FISCHER4-8-fair.smt2,1.658,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:12
../smt-lib/QF_LIA/mathsat/FISCHER7-2-fair.smt2,0.448,20.151,Proofterm: 203.374,6926,2022-05-08 12:36:55
../smt-lib/QF_LIA/mathsat/FISCHER5-5-fair.smt2,1.069,53.528,Error: ../smt-lib/QF_LIA/mathsat/FISCHER5-5-fair.smt2 Timeout 300.0153381569544,12474,2022-05-08 12:39:06
../smt-lib/QF_LIA/mathsat/FISCHER7-7-fair.smt2,3.760,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER4-4-fair.smt2,0.444,22.489,Proofterm: 194.855,7665,2022-05-08 12:36:49
../smt-lib/QF_LIA/mathsat/FISCHER10-11-fair.smt2,22.207,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:40
../smt-lib/QF_LIA/mathsat/FISCHER10-6-fair.smt2,5.706,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:20
../smt-lib/QF_LIA/mathsat/FISCHER7-3-fair.smt2,0.822,39.344,Error: ../smt-lib/QF_LIA/mathsat/FISCHER7-3-fair.smt2 Timeout 302.21840459504165,10127,2022-05-08 12:38:54
../smt-lib/QF_LIA/mathsat/FISCHER9-5-fair.smt2,3.219,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER10-10-fair.smt2,16.328,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:33
../smt-lib/QF_LIA/mathsat/FISCHER8-6-fair.smt2,3.713,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER10-2-fair.smt2,0.885,40.297,Proofterm: 291.739,9966,2022-05-08 12:38:44
../smt-lib/QF_LIA/mathsat/FISCHER9-2-fair.smt2,0.679,31.843,Proofterm: 267.698,8987,2022-05-08 12:38:12
../smt-lib/QF_LIA/mathsat/FISCHER8-8-fair.smt2,6.150,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:21
../smt-lib/QF_LIA/mathsat/FISCHER3-6-fair.smt2,0.585,28.602,Proofterm: 239.523,8806,2022-05-08 12:37:40
../smt-lib/QF_LIA/mathsat/FISCHER6-4-fair.smt2,1.038,48.582,Error: ../smt-lib/QF_LIA/mathsat/FISCHER6-4-fair.smt2 Timeout 301.6529907080112,11827,2022-05-08 12:39:03
../smt-lib/QF_LIA/mathsat/FISCHER10-3-fair.smt2,1.759,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/mathsat/FISCHER11-2-fair.smt2,1.088,50.143,Error: ../smt-lib/QF_LIA/mathsat/FISCHER11-2-fair.smt2 Timeout 300.0173305090284,11027,2022-05-08 12:39:03
../smt-lib/QF_LIA/mathsat/FISCHER6-6-fair.smt2,2.064,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/mathsat/FISCHER11-4-fair.smt2,3.364,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER5-3-fair.smt2,0.514,21.378,Proofterm: 192.214,7253,2022-05-08 12:36:46
../smt-lib/QF_LIA/mathsat/FISCHER6-8-fair.smt2,3.660,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:15
../smt-lib/QF_LIA/mathsat/FISCHER10-4-fair.smt2,2.756,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER2-3-fair.smt2,0.115,4.939,Proofterm: 40.127,2935,2022-05-08 12:33:57
../smt-lib/QF_LIA/mathsat/FISCHER1-4-fair.smt2,0.070,2.388,Proofterm: 15.726,1923,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER9-12-fair.smt2,29.875,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:49
../smt-lib/QF_LIA/mathsat/FISCHER11-7-fair.smt2,9.066,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:25
../smt-lib/QF_LIA/mathsat/FISCHER11-9-fair.smt2,15.388,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:33
../smt-lib/QF_LIA/mathsat/FISCHER8-12-fair.smt2,24.782,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:44
../smt-lib/QF_LIA/mathsat/FISCHER3-4-fair.smt2,0.313,13.986,Proofterm: 145.663,5871,2022-05-08 12:35:52
../smt-lib/QF_LIA/mathsat/FISCHER6-9-fair.smt2,4.688,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:16
../smt-lib/QF_LIA/mathsat/FISCHER9-4-fair.smt2,2.206,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER9-9-fair.smt2,11.153,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:28
../smt-lib/QF_LIA/mathsat/FISCHER8-10-fair.smt2,10.467,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:28
../smt-lib/QF_LIA/mathsat/FISCHER4-5-fair.smt2,0.834,35.098,Proofterm: 286.466,9724,2022-05-08 12:38:35
../smt-lib/QF_LIA/mathsat/FISCHER9-6-fair.smt2,4.792,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:34:05
../smt-lib/QF_LIA/mathsat/FISCHER7-5-fair.smt2,1.959,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER1-2-fair.smt2,0.036,1.139,Proofterm: 4.839,1014,2022-05-08 12:33:19
../smt-lib/QF_LIA/mathsat/FISCHER1-6-fair.smt2,0.109,4.558,Proofterm: 36.115,2819,2022-05-08 12:33:54
../smt-lib/QF_LIA/mathsat/FISCHER10-5-fair.smt2,4.202,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:16
../smt-lib/QF_LIA/mathsat/FISCHER5-9-fair.smt2,3.241,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:15
../smt-lib/QF_LIA/mathsat/FISCHER2-4-fair.smt2,0.219,7.650,Proofterm: 70.040,3894,2022-05-08 12:34:31
../smt-lib/QF_LIA/mathsat/FISCHER7-8-fair.smt2,4.993,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:58
../smt-lib/QF_LIA/mathsat/FISCHER7-10-fair.smt2,8.002,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:26
../smt-lib/QF_LIA/mathsat/FISCHER11-8-fair.smt2,11.896,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER9-8-fair.smt2,7.872,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:26
../smt-lib/QF_LIA/mathsat/FISCHER3-7-fair.smt2,0.789,38.015,Proofterm: 278.862,11074,2022-05-08 12:38:31
../smt-lib/QF_LIA/mathsat/FISCHER4-7-fair.smt2,1.278,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:14
../smt-lib/QF_LIA/mathsat/FISCHER3-2-fair.smt2,0.127,4.880,Proofterm: 40.565,2962,2022-05-08 12:33:59
../smt-lib/QF_LIA/mathsat/FISCHER11-12-fair.smt2,41.367,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:34:06
../smt-lib/QF_LIA/mathsat/FISCHER7-11-fair.smt2,10.888,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:30
../smt-lib/QF_LIA/mathsat/FISCHER10-9-fair.smt2,12.527,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:32
../smt-lib/QF_LIA/mathsat/FISCHER10-8-fair.smt2,9.947,PARSING ERROR (HolPy) maximum recursion depth exceeded in comparison,,,2022-05-08 12:33:29
../smt-lib/QF_LIA/mathsat/FISCHER5-7-fair.smt2,1.848,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:15
../smt-lib/QF_LIA/mathsat/FISCHER5-4-fair.smt2,0.702,36.198,Proofterm: 281.672,9822,2022-05-08 12:38:33
../smt-lib/QF_LIA/mathsat/FISCHER4-3-fair.smt2,0.352,14.238,Proofterm: 142.080,5789,2022-05-08 12:35:51
../smt-lib/QF_LIA/mathsat/FISCHER3-3-fair.smt2,0.229,8.586,Proofterm: 87.580,4385,2022-05-08 12:34:51
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1224.smt2,0.427,5.279,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1224.smt2 Timeout 300.0029740619939,3434,2022-05-08 12:38:20
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2127.smt2,0.128,6.082,Proofterm: 45.574,1723,2022-05-08 12:34:06
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1219.smt2,0.397,5.493,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1219.smt2 Timeout 300.0031035130378,3428,2022-05-08 12:38:21
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1233.smt2,0.425,5.649,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1233.smt2 Timeout 300.21760626207106,3444,2022-05-08 12:38:21
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2122.smt2,0.166,5.249,Proofterm: 43.640,1704,2022-05-08 12:34:04
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1229.smt2,0.383,5.502,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1229.smt2 Timeout 300.00336802599486,3440,2022-05-08 12:38:21
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2124.smt2,0.186,5.760,Proofterm: 45.411,1709,2022-05-08 12:34:06
