filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-13-5-3-5-5.smt2,18.942,0.281,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-13-5-3-5-5.smt2 currently lia_generic is not supported,799
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-08-4-2-5-4.smt2,0.051,0.529,Proofterm: 3.122,723
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium13.smt2,0.104,0.861,Proofterm: 8.116,4960
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium11.smt2,0.075,0.665,Proofterm: 5.698,3687
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium14.smt2,0.103,0.867,Proofterm: 7.798,5678
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium20.smt2,0.164,1.461,Proofterm: 12.830,10919
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium7.smt2,0.049,0.508,Proofterm: 3.488,1706
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium16.smt2,0.123,1.264,Proofterm: 10.293,7219
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium17.smt2,0.138,0.824,Proofterm: 10.004,8085
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium10.smt2,0.065,0.733,Proofterm: 4.678,3112
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium18.smt2,0.138,1.602,Proofterm: 11.627,8992
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium19.smt2,0.175,1.607,Proofterm: 10.038,9936
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium6.smt2,0.045,0.513,Proofterm: 3.215,1329
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium8.smt2,0.055,0.615,Proofterm: 4.631,2132
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium9.smt2,0.060,0.755,Proofterm: 4.406,2596
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium5.smt2,0.038,0.432,Proofterm: 2.250,1007
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium12.smt2,0.075,0.716,Proofterm: 6.590,4299
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/medium/medium15.smt2,0.116,0.928,Proofterm: 8.738,6427
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard7.smt2,0.107,0.676,Proofterm: 9.934,2303
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard4.smt2,0.074,0.574,Proofterm: 8.000,1414
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard15.smt2,0.505,1.350,Proofterm: 23.242,7681
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard14.smt2,0.472,1.605,Proofterm: 21.982,7589
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard11.smt2,0.200,1.116,Proofterm: 15.268,4582
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard9.smt2,0.140,0.945,Proofterm: 14.071,3429
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard16.smt2,0.621,1.693,Proofterm: 24.038,9072
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard5.smt2,0.080,0.563,Proofterm: 7.038,1754
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard20.smt2,1.205,2.755,Proofterm: 30.428,13017
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard8.smt2,0.120,0.690,Proofterm: 10.465,2935
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard17.smt2,0.709,1.783,Proofterm: 24.537,9892
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard6.smt2,0.104,0.697,Proofterm: 11.348,2107
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard10.smt2,0.221,0.865,Proofterm: 17.015,4179
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard12.smt2,0.337,1.151,Proofterm: 16.261,5959
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard18.smt2,0.920,1.946,Proofterm: 26.526,11195
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard13.smt2,0.317,1.248,Proofterm: 19.091,6108
../smt-lib/QF_UFLIA/mathsat/EufLaArithmetic/hard/hard19.smt2,0.816,1.661,Proofterm: 30.088,11063
Total time: 95.413
2022-05-05 20:59:24
