filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt8723750651165176935.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt704341423487980174.smt2,0.093,0.795,Proofterm: 2.417,1171
../smt-lib/AUFLIA/20170829-Rodin/smt1005619206308662052.smt2,0.210,0.661,Proofterm: 2.056,859
../smt-lib/AUFLIA/20170829-Rodin/smt4585709713277364641.smt2,0.026,0.277,Proofterm: 0.039,14
../smt-lib/AUFLIA/20170829-Rodin/smt8926194445485306952.smt2,0.038,0.497,Proofterm: 0.846,304
../smt-lib/AUFLIA/20170829-Rodin/smt1538705567673349279.smt2,0.045,0.313,Proofterm: 0.163,81
../smt-lib/AUFLIA/20170829-Rodin/smt3898729084188558698.smt2,8.707,1.171,Proofterm: 5.167,2680
../smt-lib/AUFLIA/20170829-Rodin/smt2402903614598425867.smt2,0.188,0.407,Proofterm: 0.970,350
../smt-lib/AUFLIA/20170829-Rodin/smt202760102990030579.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt2767101596197762959.smt2,0.040,0.317,Proofterm: 0.176,93
../smt-lib/AUFLIA/20170829-Rodin/smt2582202307732344489.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6490689093819807526.smt2,0.061,0.678,Proofterm: 2.535,1214
../smt-lib/AUFLIA/20170829-Rodin/smt4042134823377855486.smt2,0.035,0.486,Proofterm: 0.652,301
../smt-lib/AUFLIA/20170829-Rodin/smt2914290648629721158.smt2,0.057,0.442,Error: ../smt-lib/AUFLIA/20170829-Rodin/smt2914290648629721158.smt2 imp_disj: subset relation does not hold,369
../smt-lib/AUFLIA/20170829-Rodin/smt5196578474867449746.smt2,0.043,0.302,Proofterm: 0.152,86
../smt-lib/AUFLIA/20170829-Rodin/smt3463694354654770636.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt8462157437485023694.smt2,0.075,0.553,Proofterm: 0.880,441
../smt-lib/AUFLIA/20170829-Rodin/smt5840107616231557204.smt2,0.028,0.520,Proofterm: 0.730,263
../smt-lib/AUFLIA/20170829-Rodin/smt4386301812621601976.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt6278717673978706969.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6847139309533112800.smt2,0.140,0.413,Proofterm: 0.602,354
../smt-lib/AUFLIA/20170829-Rodin/smt6216810711515896085.smt2,0.069,0.327,Proofterm: 0.137,96
../smt-lib/AUFLIA/20170829-Rodin/smt7067989714567844742.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt5584701865267838950.smt2,0.044,0.326,Proofterm: 0.303,146
../smt-lib/AUFLIA/20170829-Rodin/smt5939188342885389719.smt2,0.048,0.356,Proofterm: 0.453,165
../smt-lib/AUFLIA/20170829-Rodin/smt4515530455499416774.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt4773935331339704456.smt2,0.033,0.348,Proofterm: 0.287,186
../smt-lib/AUFLIA/20170829-Rodin/smt1255507345037622764.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1989801626376917853.smt2,0.034,0.223,Proofterm: 0.018,24
../smt-lib/AUFLIA/20170829-Rodin/smt147333226393671.smt2,0.261,0.581,Proofterm: 2.338,815
../smt-lib/AUFLIA/20170829-Rodin/smt3636258974930902851.smt2,0.042,0.780,Proofterm: 2.519,742
../smt-lib/AUFLIA/20170829-Rodin/smt6872909771268366702.smt2,0.053,0.282,Proofterm: 0.024,14
../smt-lib/AUFLIA/20170829-Rodin/smt2859680579468572578.smt2,0.028,0.384,Proofterm: 0.161,108
../smt-lib/AUFLIA/20170829-Rodin/smt5692365801843027532.smt2,0.032,0.274,Proofterm: 0.161,70
../smt-lib/AUFLIA/20170829-Rodin/smt5146088650210524202.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt3271149777975346762.smt2,0.034,0.354,Proofterm: 0.129,86
../smt-lib/AUFLIA/20170829-Rodin/smt7408420882595510833.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7576721122685599457.smt2,0.047,0.294,Proofterm: 0.563,146
../smt-lib/AUFLIA/20170829-Rodin/smt4991165865501606408.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2255324810886492116.smt2,0.045,0.297,Proofterm: 0.547,211
../smt-lib/AUFLIA/20170829-Rodin/smt907173099031298057.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7208395092960769817.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt4424219776317605525.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt8119191852999016126.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2201382419316796617.smt2,0.028,0.231,Proofterm: 0.281,60
../smt-lib/AUFLIA/20170829-Rodin/smt2112533823728193690.smt2,0.076,0.373,Proofterm: 0.269,65
../smt-lib/AUFLIA/20170829-Rodin/smt3059068677774261839.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt494732638191209483.smt2,0.117,0.257,Proofterm: 0.335,207
../smt-lib/AUFLIA/20170829-Rodin/smt4044202444584629530.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt3206214362853921959.smt2,0.049,0.268,Proofterm: 0.043,34
../smt-lib/AUFLIA/20170829-Rodin/smt2630468115672576799.smt2,0.070,0.353,Proofterm: 0.453,204
../smt-lib/AUFLIA/20170829-Rodin/smt1791517494366412757.smt2,0.039,0.287,Proofterm: 0.150,97
../smt-lib/AUFLIA/20170829-Rodin/smt6897394740377480780.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2655504501027043127.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt4260595031139176708.smt2,0.038,0.264,Proofterm: 0.074,11
../smt-lib/AUFLIA/20170829-Rodin/smt5087617002593761141.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt9004540360775044774.smt2,0.048,0.319,Proofterm: 0.008,8
../smt-lib/AUFLIA/20170829-Rodin/smt959378924819336699.smt2,0.035,0.303,Proofterm: 0.299,270
../smt-lib/AUFLIA/20170829-Rodin/smt3358339224130022115.smt2,0.062,0.325,Proofterm: 0.357,198
../smt-lib/AUFLIA/20170829-Rodin/smt2933175904385357436.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6478567207695430123.smt2,0.036,0.312,Proofterm: 0.592,219
../smt-lib/AUFLIA/20170829-Rodin/smt1775873325573955987.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7580277759388273782.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt9110010042268912659.smt2,0.034,0.235,Proofterm: 0.131,123
../smt-lib/AUFLIA/20170829-Rodin/smt5840797754623976726.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt5543192445171071427.smt2,0.031,0.278,Proofterm: 0.058,14
../smt-lib/AUFLIA/20170829-Rodin/smt1077199842095303803.smt2,0.060,0.352,Proofterm: 0.674,230
../smt-lib/AUFLIA/20170829-Rodin/smt8260763450980098018.smt2,0.074,0.353,Proofterm: 0.784,230
../smt-lib/AUFLIA/20170829-Rodin/smt7374727350058787986.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1766838214239682033.smt2,0.074,0.436,Proofterm: 1.660,1017
../smt-lib/AUFLIA/20170829-Rodin/smt6992888629436085533.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6856554783384584516.smt2,UNSAT checking is timeout! (veriT),,,
