filename,Solve,Parse,Eval,Steps
../smt-lib/UF/sledgehammer/TypeSafe/uf.807139.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.709495.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.713939.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.953317.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.705099.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.707581.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.709788.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1301364.smt2,0.066,1.490,Eval: 1.005.,602
../smt-lib/UF/sledgehammer/TypeSafe/uf.817666.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1090749.smt2,0.781,1.885,Eval: 1.215.,1049
